Complexity,Loss,Equation
1,0.002679396,"0.0018341234"
3,0.0024034907,"(-0.0014349107 * theta_v_surge)"
4,0.001782234,"(neg(-0.00035104586) * v_surge)"
5,0.0017822335,"tanh(neg(-0.00035104586) * v_surge)"
6,0.0015911172,"(neg(-0.00041493415 * v_surge) - -0.014864094)"
7,0.0015904794,"(neg(tanh(-0.00041493415 * v_surge)) - -0.014864094)"
8,0.0015143916,"(neg(-0.00041493415 * v_surge) - (theta_angle / 2.2121766))"
9,0.0015121484,"(neg(-0.00041493415 * v_surge) - (tanh(theta_angle) / 2.2121766))"
17,0.0014912148,"(tanh(((0.72138816 / A) * T) + T) * ((tanh(theta_angle) + (v_surge * -0.00097580213)) * delta_H))"
