complexity, loss      , score                 , equation                                                                                                                                     , sympy_format                                                                        , lambda_format
         1, 0.99927366, 0.0                   , theta                                                                                                                                        , theta                                                                               , PySRFunction(X=>theta)
         2, 0.99903095, 0.00024291591980405824, square(gamma_)                                                                                                                               , gamma_**2                                                                           , PySRFunction(X=>gamma_**2)
         3, 0.99754745, 0.001486042594674856  , (gamma_ * -0.6864096)                                                                                                                        , -0.6864096*gamma_                                                                   , PySRFunction(X=>-0.6864096*gamma_)
         4, 0.9973716 , 0.0001762978808141748 , (gamma_ * sin(-0.6864096))                                                                                                                   , -0.633764003691938*gamma_                                                           , PySRFunction(X=>-0.633764003691938*gamma_)
         5, 0.99566746, 0.0017100923403891555 , ((gamma_ * -1.1124387) / l)                                                                                                                  , -1.1124387*gamma_/l                                                                 , PySRFunction(X=>-1.1124387*gamma_/l)
         6, 0.99378616, 0.0018912736058364983 , ((gamma_ * -1.1124387) / square(l))                                                                                                          , -1.1124387*gamma_/l**2                                                              , PySRFunction(X=>-1.1124387*gamma_/l**2)
        10, 0.99359596, 4.785189487885342e-05 , ((cos(cos(theta)) - neg(-0.62253505)) + (gamma_ * -1.1124387))                                                                               , -1.1124387*gamma_ + cos(cos(theta)) - 0.62253505                                    , PySRFunction(X=>-1.1124387*gamma_ + cos(cos(theta)) - 0.62253505)
        13, 0.9934998 , 3.226148835254489e-05 , ((cos(cos(square(dgamma) - theta)) - neg(-0.62253505)) + (gamma_ * -1.1124387))                                                              , -1.1124387*gamma_ + cos(cos(dgamma**2 - theta)) - 0.62253505                        , PySRFunction(X=>-1.1124387*gamma_ + cos(cos(dgamma**2 - theta)) - 0.62253505)
        24, 0.9897003 , 0.00034833551441711954, square(sin(sin(square(square(neg(neg((square(sin(gamma_) / cos(dgamma)) / cos(dgamma)) / -0.08345059)) - theta) * cos(square(0.90386176)))))), sin(sin(9659.36162029327*(-0.08345059*theta - sin(gamma_)**2/cos(dgamma)**3)**4))**2, PySRFunction(X=>sin(sin(9659.36162029327*(-0.08345059*theta - sin(gamma_)**2/cos(dgamma)**3)**4))**2)
